filename,Tree cover,Grassland,Cropland,Built-up,Bare / sparse vegetation,Permanent water bodies,Herbaceous wetland,Shrubland
23.6727_90.2306.png,18.73,0.85,77.68,0.43,0.15,0.79,1.38,0.0
23.7227_90.2482.png,41.67,0.27,48.21,0.08,0.01,9.36,0.4,0.0
24.1491_90.3570.png,39.92,0.84,58.44,0.01,0.71,0.03,0.04,0.0
23.7491_90.3482.png,10.27,3.41,8.08,66.57,2.45,9.21,0.0,0.0
23.7727_90.1693.png,67.41,0.0,32.3,0.29,0.0,0.0,0.0,0.0
23.9193_90.4482.png,75.13,0.0,21.31,3.56,0.0,0.0,0.0,0.0
23.9991_90.2570.png,32.12,0.3,13.14,54.04,0.31,0.02,0.08,0.0
23.8693_90.0894.png,36.07,0.36,63.4,0.17,0.0,0.0,0.0,0.0
24.0579_89.9571.png,50.6,0.04,49.27,0.04,0.0,0.0,0.05,0.0
23.9815_90.2071.png,26.13,2.9,67.95,2.19,0.36,0.07,0.4,0.0
23.9315_90.3658.png,38.15,7.72,36.9,11.65,2.04,3.25,0.29,0.01
24.1403_90.3071.png,31.78,1.04,17.29,0.12,3.35,44.04,2.38,0.0
24.1491_90.4158.png,68.05,1.58,9.38,20.84,0.15,0.0,0.0,0.0
23.8693_90.3192.png,37.16,21.98,37.43,1.45,1.99,0.0,0.0,0.0
24.0403_90.3071.png,76.51,0.25,14.7,8.32,0.08,0.15,0.0,0.0
24.0079_90.1070.png,59.86,0.32,39.15,0.65,0.01,0.0,0.0,0.0
24.0726_90.4658.png,71.98,0.44,26.3,1.16,0.13,0.0,0.0,0.0
23.9579_90.0070.png,54.22,0.48,44.78,0.47,0.0,0.05,0.0,0.0
24.0903_89.9692.png,49.33,0.27,50.34,0.04,0.02,0.0,0.0,0.0
23.6991_89.9806.png,0.0,0.0,0.03,0.0,0.0,99.97,0.0,0.0
23.7193_89.9070.png,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
23.9227_90.4192.png,49.79,0.01,42.67,5.36,0.08,1.55,0.55,0.0
23.8403_90.1192.png,47.01,0.21,52.65,0.13,0.0,0.0,0.0,0.0
24.0693_89.9571.png,51.43,0.1,48.35,0.12,0.0,0.0,0.0,0.0
23.8693_89.9192.png,33.65,3.77,62.36,0.01,0.06,0.15,0.01,0.0
23.9991_90.4070.png,37.28,0.27,7.29,54.87,0.25,0.03,0.0,0.0
24.1815_90.0806.png,11.37,0.54,83.88,0.93,0.0,0.0,3.28,0.0
24.0079_90.4658.png,70.33,0.04,29.5,0.08,0.04,0.0,0.0,0.0
23.9693_90.4158.png,56.81,0.21,40.35,2.62,0.01,0.0,0.0,0.0
23.7403_90.2658.png,39.17,0.12,59.04,0.07,0.0,1.6,0.0,0.0
23.7079_90.1306.png,27.53,0.0,72.38,0.07,0.0,0.0,0.02,0.0
23.8693_90.1192.png,41.67,0.04,58.03,0.26,0.0,0.0,0.0,0.0
24.0079_90.2570.png,31.68,2.11,60.65,5.26,0.23,0.0,0.06,0.0
24.1227_89.8894.png,22.98,7.86,55.81,0.85,3.6,8.91,0.0,0.0
24.1403_90.3806.png,65.9,1.9,29.75,0.79,1.21,0.0,0.44,0.0
24.1403_90.1394.png,63.58,0.07,36.16,0.19,0.0,0.0,0.0,0.0
24.1193_89.9571.png,23.58,0.23,75.72,0.09,0.12,0.26,0.0,0.0
24.1991_90.2192.png,80.2,0.06,19.3,0.04,0.01,0.38,0.0,0.0
24.1193_90.3192.png,71.81,1.1,17.08,2.01,1.2,5.4,1.39,0.0
24.1079_90.1658.png,34.56,3.84,43.11,10.38,5.78,2.22,0.1,0.0
23.8315_90.0806.png,50.88,1.78,45.56,0.12,0.14,1.51,0.0,0.0
23.8727_90.0692.png,35.75,0.55,63.47,0.19,0.02,0.02,0.0,0.0
23.8991_90.0571.png,55.31,2.71,39.57,1.89,0.49,0.03,0.0,0.0
23.8193_90.1158.png,40.95,7.19,46.21,0.4,3.36,1.88,0.0,0.0
24.1991_90.4070.png,64.29,0.66,9.31,24.3,1.44,0.0,0.0,0.0
24.1579_90.0692.png,36.09,0.72,57.65,1.35,0.39,3.81,0.0,0.0
23.8727_90.2692.png,75.14,1.17,11.66,9.67,0.15,0.04,2.17,0.0
23.7815_90.2482.png,26.8,5.13,30.87,35.41,1.69,0.09,0.0,0.0
23.8579_90.1570.png,23.57,0.06,76.01,0.37,0.0,0.0,0.0,0.0
23.7991_90.4158.png,24.97,0.03,0.72,66.14,2.02,6.13,0.0,0.0
23.8403_90.0982.png,43.2,0.59,55.38,0.62,0.13,0.07,0.0,0.0
23.8991_90.2071.png,33.91,6.2,56.98,2.87,0.03,0.0,0.0,0.0
23.7991_90.1070.png,16.11,13.5,57.69,0.3,7.59,4.51,0.3,0.0
23.8403_90.4692.png,13.33,30.58,18.6,9.83,18.45,9.05,0.16,0.0
23.7491_90.0158.png,46.3,0.17,49.74,1.76,0.1,0.0,1.94,0.0
23.8693_90.1394.png,44.31,0.09,54.99,0.49,0.0,0.12,0.0,0.0
23.7693_89.9692.png,22.45,0.26,76.23,0.05,0.0,0.21,0.8,0.0
23.9079_90.1658.png,40.02,1.91,54.27,1.72,2.0,0.0,0.08,0.0
24.1079_90.1192.png,21.91,0.18,64.35,1.08,0.55,11.36,0.58,0.0
23.8693_90.3570.png,7.68,44.14,27.51,12.22,4.18,4.27,0.01,0.0
23.6727_90.4658.png,14.78,1.83,10.6,69.12,1.82,1.83,0.03,0.0
23.8226_89.8982.png,15.07,0.02,84.79,0.1,0.0,0.02,0.0,0.0
23.8579_90.4158.png,10.47,0.78,1.26,86.35,1.02,0.08,0.04,0.0
23.8079_89.8806.png,34.45,0.12,65.41,0.01,0.02,0.0,0.0,0.0
24.1079_90.2570.png,79.75,1.22,16.0,0.09,0.47,0.03,2.44,0.0
23.7903_90.2806.png,19.36,2.61,38.04,36.72,1.3,0.52,1.41,0.04
23.8579_90.0894.png,29.5,0.0,70.39,0.11,0.0,0.0,0.0,0.0
23.8226_90.4570.png,1.48,61.86,32.54,3.79,0.34,0.0,0.0,0.0
23.9693_90.0806.png,40.87,1.79,55.59,1.61,0.11,0.03,0.0,0.0
23.7193_90.3692.png,2.7,0.29,0.0,96.65,0.36,0.0,0.0,0.0
23.9193_90.1693.png,35.47,14.92,40.23,6.48,2.61,0.06,0.2,0.02
23.7227_89.9070.png,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
24.1491_90.4394.png,77.58,0.05,22.22,0.09,0.03,0.03,0.0,0.0
23.8226_90.0482.png,44.97,2.78,50.77,1.21,0.06,0.21,0.0,0.0
24.1727_90.1070.png,7.47,0.28,77.4,0.98,0.32,0.0,13.55,0.0
24.0227_90.4394.png,53.57,0.04,45.56,0.19,0.0,0.55,0.1,0.0
24.1903_90.4192.png,42.47,0.55,5.0,48.68,2.9,0.4,0.0,0.0
23.8579_90.1693.png,15.93,0.12,83.84,0.11,0.0,0.0,0.0,0.0
24.1315_89.9806.png,19.01,0.0,80.73,0.05,0.0,0.21,0.0,0.0
23.8403_90.3192.png,82.68,0.11,14.72,1.74,0.09,0.27,0.38,0.0
24.0903_89.9894.png,35.37,0.08,64.18,0.32,0.03,0.0,0.01,0.0
24.1227_90.2482.png,57.47,0.2,39.79,0.08,0.0,0.04,2.42,0.0
23.8491_90.1570.png,43.13,0.18,55.48,1.2,0.0,0.0,0.0,0.0
24.1693_89.9070.png,52.64,0.08,45.76,0.04,0.01,1.47,0.0,0.0
23.7693_90.2692.png,31.03,1.3,61.83,3.31,0.02,0.66,1.85,0.0
23.7491_90.3570.png,15.54,3.0,11.73,66.42,2.67,0.63,0.0,0.0
23.9491_90.1158.png,55.12,1.11,41.96,1.53,0.17,0.11,0.0,0.0
23.9403_90.1070.png,46.18,0.54,51.37,1.89,0.0,0.01,0.01,0.0
23.9991_90.2394.png,73.28,0.12,23.3,3.0,0.0,0.01,0.29,0.0
23.8193_90.2658.png,34.28,4.06,21.01,32.58,0.78,7.28,0.0,0.0
23.9579_90.1983.png,33.34,4.91,55.35,3.38,1.78,0.41,0.83,0.0
23.8903_90.0482.png,45.56,0.79,53.51,0.11,0.01,0.0,0.03,0.0
23.8315_90.1158.png,31.47,1.74,66.72,0.07,0.0,0.0,0.0,0.0
23.7315_89.9806.png,0.83,1.18,40.72,0.0,0.63,56.65,0.0,0.0
24.0227_90.0394.png,43.25,0.31,56.36,0.08,0.0,0.0,0.01,0.0
24.1815_90.4570.png,65.83,0.45,33.67,0.06,0.0,0.0,0.0,0.0
24.1693_90.2570.png,90.04,0.02,9.91,0.03,0.0,0.0,0.0,0.0
24.0403_89.9192.png,33.14,0.02,66.42,0.41,0.0,0.01,0.0,0.0
24.0315_90.4158.png,45.61,8.78,16.35,24.3,4.38,0.58,0.0,0.0
23.7491_90.1394.png,45.41,0.01,54.49,0.09,0.0,0.0,0.0,0.0
23.8491_90.2482.png,12.33,0.04,2.49,82.87,0.41,1.87,0.0,0.0
24.0403_90.2692.png,33.3,0.65,12.06,53.08,0.55,0.18,0.17,0.0
23.8693_90.2306.png,37.11,1.39,50.8,1.14,0.06,9.39,0.11,0.0
23.9815_90.1306.png,37.42,1.42,60.94,0.09,0.13,0.0,0.0,0.0
23.9227_90.0192.png,40.45,0.01,59.44,0.1,0.0,0.0,0.0,0.0
23.8693_90.1983.png,19.68,0.0,80.23,0.09,0.0,0.0,0.0,0.0
23.8991_90.1394.png,30.21,12.26,54.34,0.65,2.35,0.0,0.18,0.0
23.8693_90.3692.png,15.48,22.26,15.16,36.01,5.68,2.61,2.79,0.01
24.0491_90.3806.png,68.26,0.3,23.17,8.15,0.11,0.01,0.0,0.0
24.1693_90.4692.png,59.37,0.1,40.51,0.01,0.01,0.0,0.0,0.0
23.9403_90.1693.png,47.81,0.28,49.72,0.99,0.08,0.0,1.11,0.0
23.8693_90.2692.png,80.07,0.61,8.42,8.53,0.15,0.04,2.17,0.0
23.9193_89.9158.png,6.46,0.0,93.31,0.22,0.0,0.01,0.0,0.0
24.2079_90.2482.png,54.55,0.02,45.26,0.07,0.09,0.0,0.0,0.0
24.1815_90.1482.png,75.77,1.54,22.34,0.33,0.01,0.0,0.0,0.0
23.8693_89.9483.png,32.26,0.9,57.24,0.16,0.01,9.44,0.0,0.0
23.7815_89.9894.png,3.39,0.23,95.76,0.0,0.0,0.0,0.62,0.0
23.8579_90.3071.png,73.56,0.22,11.48,14.71,0.03,0.0,0.0,0.0
23.8079_89.8982.png,43.72,0.0,56.15,0.13,0.0,0.0,0.0,0.0
24.1693_90.0306.png,49.56,0.0,49.07,1.37,0.0,0.0,0.0,0.0
23.6903_89.9806.png,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
23.7579_89.9158.png,34.52,0.35,63.41,0.06,0.0,1.18,0.48,0.0
24.2079_90.4192.png,58.47,0.73,8.78,31.15,0.87,0.0,0.0,0.0
23.8903_90.0394.png,48.92,1.97,34.08,14.18,0.85,0.0,0.0,0.0
24.0693_90.1570.png,32.3,0.02,66.37,0.41,0.0,0.84,0.06,0.0
24.2079_90.0692.png,22.07,0.02,76.26,0.53,0.0,0.0,1.12,0.0
24.0079_90.1394.png,40.15,0.0,59.82,0.03,0.0,0.0,0.0,0.0
24.1193_90.0482.png,18.71,0.0,79.9,1.17,0.0,0.0,0.23,0.0
23.9491_90.1482.png,12.93,10.6,69.05,1.34,1.12,1.24,3.72,0.0
24.1903_89.9571.png,6.92,0.0,92.6,0.14,0.0,0.01,0.33,0.0
23.9403_90.2806.png,2.87,0.08,0.28,96.71,0.04,0.01,0.0,0.0
24.1579_90.4570.png,74.1,0.28,25.37,0.09,0.16,0.0,0.0,0.0
23.9579_90.1570.png,34.03,0.32,64.07,1.2,0.02,0.03,0.34,0.0
23.9315_90.4070.png,37.58,0.23,59.1,2.79,0.01,0.0,0.29,0.0
23.8903_90.0894.png,28.98,1.67,68.9,0.05,0.39,0.01,0.0,0.0
23.6903_90.2482.png,5.12,0.01,94.12,0.16,0.0,0.0,0.59,0.0
24.0693_89.9395.png,9.14,7.88,65.15,0.01,5.22,12.6,0.0,0.0
23.9579_90.4692.png,32.12,0.01,45.98,0.36,0.0,0.69,20.76,0.08
24.1315_89.9894.png,42.97,0.13,56.3,0.15,0.0,0.42,0.03,0.0
24.1579_90.2306.png,87.78,0.02,12.17,0.02,0.0,0.0,0.0,0.0
24.0491_90.0306.png,18.08,0.03,81.86,0.0,0.0,0.0,0.02,0.0
24.0726_89.9982.png,21.73,0.0,76.71,0.08,0.0,0.0,1.49,0.0
24.0579_90.4692.png,48.12,0.87,50.54,0.43,0.0,0.04,0.0,0.0
24.0693_89.9806.png,41.15,0.5,58.28,0.02,0.0,0.0,0.04,0.0
23.6815_90.3394.png,3.67,0.71,95.49,0.13,0.0,0.0,0.0,0.0
24.1693_90.4158.png,41.37,0.68,27.23,30.15,0.55,0.0,0.02,0.0
24.0403_90.3159.png,80.61,1.01,16.93,1.14,0.31,0.0,0.0,0.0
24.0491_90.2806.png,56.54,2.29,36.16,0.49,0.13,0.13,4.26,0.0
24.0903_90.3482.png,60.12,1.7,14.89,19.87,2.57,0.85,0.0,0.0
23.7727_90.4192.png,8.26,0.05,3.87,60.71,0.96,26.13,0.03,0.0
23.6903_90.3192.png,29.26,0.57,67.17,2.52,0.04,0.43,0.01,0.0
24.1193_89.9483.png,32.57,0.03,67.28,0.06,0.0,0.0,0.06,0.0
24.0815_90.1394.png,27.32,0.01,72.41,0.22,0.01,0.0,0.03,0.0
23.8815_90.1482.png,17.83,5.53,75.73,0.22,0.56,0.09,0.04,0.0
23.7079_90.0571.png,69.57,0.48,28.97,0.97,0.0,0.0,0.0,0.0
24.1727_90.4306.png,47.54,0.16,20.25,31.38,0.68,0.0,0.0,0.0
24.0815_90.2982.png,75.94,1.21,18.65,0.45,1.97,1.77,0.0,0.0
23.8815_90.3071.png,51.89,0.67,4.41,42.94,0.1,0.0,0.0,0.0
23.8693_90.1158.png,35.48,0.03,64.18,0.29,0.0,0.0,0.02,0.0
23.9727_90.4482.png,46.61,0.0,52.64,0.07,0.0,0.34,0.34,0.0
23.7991_89.9692.png,15.76,0.09,83.83,0.19,0.0,0.08,0.04,0.0
24.1403_90.0806.png,21.23,1.47,71.5,0.23,0.74,4.76,0.07,0.0
24.0726_90.3306.png,34.83,3.29,42.07,0.41,3.79,10.29,5.32,0.0
24.1193_90.0806.png,18.98,0.0,80.69,0.33,0.0,0.0,0.0,0.0
23.7991_89.8894.png,32.58,0.73,66.35,0.34,0.0,0.0,0.0,0.0
23.8815_90.3692.png,21.65,7.65,15.96,46.3,6.68,1.74,0.01,0.01
23.9227_90.0806.png,42.84,6.88,45.13,1.2,3.5,0.12,0.34,0.0
23.7315_90.1482.png,6.08,0.0,93.62,0.25,0.0,0.0,0.05,0.0
23.8403_90.1570.png,34.63,0.16,63.67,1.54,0.0,0.0,0.0,0.0
24.1579_89.9192.png,38.65,0.02,59.36,0.25,0.0,1.71,0.0,0.0
23.9693_90.3306.png,12.45,0.14,81.32,0.17,0.0,4.35,1.52,0.06
23.9491_89.9070.png,17.09,0.17,82.31,0.42,0.0,0.01,0.0,0.0
23.7991_90.4658.png,11.39,30.3,29.19,12.07,14.83,0.55,1.67,0.0
24.0315_90.0894.png,44.35,0.15,55.37,0.03,0.0,0.06,0.04,0.0
24.0815_90.0306.png,17.69,0.0,82.19,0.09,0.0,0.0,0.03,0.0
23.8727_89.9571.png,53.66,0.12,45.92,0.3,0.0,0.0,0.0,0.0
23.6991_90.1693.png,64.88,0.09,34.93,0.08,0.0,0.02,0.0,0.0
24.1079_89.9692.png,33.56,0.0,66.14,0.22,0.0,0.0,0.08,0.0
23.7227_90.0806.png,31.64,2.53,65.07,0.12,0.63,0.0,0.01,0.0
23.6815_90.1158.png,50.06,0.12,49.71,0.0,0.0,0.0,0.11,0.0
24.1079_90.4394.png,75.04,0.16,19.19,5.53,0.09,0.0,0.0,0.0
23.6903_89.8894.png,9.85,10.38,78.86,0.03,0.89,0.0,0.0,0.0
23.6903_90.0659.png,49.06,0.21,50.59,0.03,0.02,0.02,0.08,0.0
23.9693_89.9192.png,54.63,0.0,44.15,1.22,0.0,0.0,0.0,0.0
23.6991_90.4570.png,5.87,0.02,0.55,92.93,0.44,0.19,0.0,0.0
23.9403_90.4394.png,77.25,0.46,13.5,8.4,0.31,0.07,0.0,0.0
24.0193_90.4658.png,75.69,24.2,0.11,0.01,0.0,0.0,0.0,0.0
24.1491_90.2570.png,93.64,6.29,0.0,0.0,0.06,0.0,0.0,0.0
23.9193_90.3570.png,23.13,39.89,8.67,0.47,18.14,9.41,0.3,0.0
23.6903_90.0306.png,31.26,66.48,0.02,0.16,0.27,0.01,1.79,0.0
23.8193_90.3071.png,46.92,41.17,4.47,0.0,1.68,0.06,5.7,0.0
23.7227_89.8894.png,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
24.0227_89.9483.png,25.19,63.91,0.05,6.63,2.58,1.61,0.03,0.0
24.1079_90.2192.png,46.75,50.54,1.02,0.0,0.59,1.09,0.0,0.0
24.0315_89.9659.png,35.94,49.47,0.34,1.3,8.16,4.79,0.0,0.0
24.2079_89.8894.png,35.01,64.08,0.24,0.0,0.45,0.22,0.0,0.0
23.8491_90.4394.png,44.44,30.23,7.29,3.73,8.72,1.08,4.48,0.04
24.1579_90.4192.png,50.53,6.53,40.92,0.0,1.51,0.5,0.0,0.0
23.9727_90.4658.png,23.36,70.69,0.38,0.0,0.01,0.0,5.56,0.0
24.1903_89.9483.png,47.73,51.85,0.3,0.05,0.08,0.0,0.0,0.0
23.8315_90.2692.png,53.49,17.81,22.05,0.77,2.03,0.26,3.53,0.07
23.7579_90.4692.png,44.85,41.35,7.3,2.36,3.13,0.49,0.52,0.0
23.9315_89.9692.png,1.54,86.57,0.0,6.65,2.72,2.11,0.41,0.0
23.9315_90.0306.png,45.57,53.98,0.45,0.0,0.0,0.0,0.0,0.0
24.1815_90.0571.png,22.57,69.34,0.41,5.37,1.53,0.72,0.06,0.0
23.7315_89.9571.png,7.87,10.17,0.0,80.7,0.69,0.57,0.0,0.0
23.9693_90.2894.png,34.01,10.2,54.59,0.29,0.55,0.35,0.0,0.0
23.6903_90.4570.png,11.44,1.88,84.64,1.3,0.15,0.6,0.0,0.0
23.6903_90.0192.png,3.81,93.66,0.02,2.05,0.07,0.01,0.37,0.0
23.7403_90.2071.png,18.63,78.73,0.47,0.0,1.34,0.08,0.75,0.0
24.1491_90.1306.png,79.14,20.02,0.15,0.0,0.66,0.03,0.0,0.0
23.7991_90.4306.png,2.76,2.31,93.52,0.3,0.27,0.84,0.0,0.0
23.7727_90.4306.png,11.02,1.29,86.4,0.11,0.97,0.2,0.0,0.01
23.6903_90.2658.png,21.36,66.02,0.71,9.36,2.37,0.17,0.01,0.01
24.0579_90.1658.png,52.92,43.42,2.11,1.35,0.1,0.03,0.07,0.0
23.6815_89.9659.png,0.0,1.74,0.0,98.21,0.04,0.01,0.0,0.0
23.7579_90.3306.png,7.19,21.35,10.56,44.02,13.48,1.74,1.56,0.1
23.9903_90.2570.png,20.76,4.84,71.09,0.0,2.88,0.41,0.02,0.0
24.1491_90.2482.png,84.11,15.66,0.08,0.0,0.15,0.0,0.0,0.0
23.7227_89.9692.png,0.0,13.34,0.0,82.55,4.11,0.0,0.0,0.0
23.7903_90.0659.png,51.13,48.25,0.44,0.04,0.12,0.02,0.0,0.0
23.9579_90.4482.png,36.43,46.3,0.2,0.32,0.07,0.13,16.38,0.16
23.8315_90.1983.png,36.24,63.38,0.25,0.12,0.02,0.0,0.0,0.0
23.7079_90.3658.png,12.28,2.1,55.27,24.39,4.54,1.42,0.0,0.0
24.1227_90.0158.png,35.12,62.57,1.11,0.86,0.22,0.03,0.1,0.0
23.6991_89.9307.png,0.79,19.0,0.0,79.6,0.62,0.0,0.0,0.0
24.1227_90.0306.png,33.28,65.84,0.72,0.15,0.01,0.0,0.0,0.0
23.9693_89.9158.png,48.13,50.89,0.97,0.0,0.0,0.0,0.0,0.0
24.0079_90.0659.png,61.7,36.98,0.28,0.09,0.92,0.02,0.0,0.0
23.8727_89.9894.png,41.39,46.46,4.47,1.35,2.23,0.68,3.41,0.0
24.1903_90.3482.png,68.41,31.09,0.12,0.0,0.36,0.02,0.0,0.0
24.0315_90.2482.png,49.47,6.0,42.76,0.29,1.17,0.31,0.0,0.0
23.8079_89.9806.png,15.83,84.15,0.02,0.0,0.0,0.0,0.0,0.0
23.9193_90.3394.png,0.84,81.47,0.0,13.8,0.0,0.0,3.88,0.0
24.0193_89.9894.png,46.79,50.91,0.75,0.68,0.85,0.02,0.0,0.0
24.0579_90.0659.png,12.88,86.47,0.13,0.0,0.0,0.0,0.51,0.0
23.9315_90.4158.png,52.86,43.63,3.05,0.01,0.3,0.15,0.0,0.0
23.8579_90.4692.png,18.18,59.9,5.04,5.68,2.06,1.2,7.94,0.0
24.1815_89.9192.png,42.59,57.1,0.29,0.02,0.0,0.0,0.0,0.0
24.1815_90.4692.png,54.59,42.27,2.64,0.02,0.47,0.0,0.0,0.0
23.8903_90.2692.png,64.91,14.77,17.77,0.03,1.38,0.07,1.07,0.0
23.7315_90.1807.png,6.7,92.66,0.01,0.0,0.39,0.0,0.25,0.0
24.2079_90.1570.png,73.64,26.32,0.03,0.0,0.0,0.0,0.0,0.0
23.7079_90.1693.png,37.15,62.71,0.02,0.02,0.07,0.0,0.03,0.0
23.7727_90.0571.png,4.32,88.63,0.0,3.35,1.64,1.4,0.67,0.0
23.9079_90.3159.png,28.76,8.5,57.32,2.26,1.56,1.06,0.54,0.0
24.0726_90.0394.png,41.97,56.37,0.9,0.0,0.0,0.0,0.76,0.0
23.9579_90.0571.png,57.44,41.1,1.22,0.07,0.17,0.0,0.0,0.0
24.1693_89.8982.png,60.73,35.92,3.06,0.01,0.27,0.02,0.0,0.0
23.9991_90.0070.png,29.25,70.34,0.3,0.08,0.03,0.0,0.0,0.0
23.9815_90.1158.png,50.29,49.1,0.44,0.0,0.16,0.0,0.01,0.0
24.1991_89.9395.png,56.64,41.16,2.16,0.0,0.0,0.04,0.0,0.0
24.1693_90.1895.png,64.35,35.33,0.02,0.0,0.21,0.08,0.0,0.0
23.8315_90.0306.png,61.84,36.07,1.15,0.01,0.87,0.06,0.0,0.0
24.1693_90.1070.png,15.41,76.27,1.18,0.06,0.27,0.32,6.48,0.0
23.7903_90.2692.png,23.15,11.67,61.23,0.5,1.57,1.73,0.14,0.0
24.0693_90.0394.png,50.04,48.85,1.1,0.0,0.0,0.0,0.0,0.0
23.7579_89.9894.png,39.74,60.09,0.1,0.0,0.01,0.0,0.07,0.0
23.8727_89.9158.png,36.41,59.35,0.07,0.15,3.97,0.06,0.0,0.0
23.6991_90.0894.png,6.91,92.28,0.1,0.56,0.0,0.09,0.07,0.0
24.0079_90.0192.png,42.78,55.6,0.41,0.0,1.16,0.0,0.04,0.0
23.8193_90.1658.png,43.18,55.91,0.9,0.0,0.01,0.0,0.0,0.0
23.6903_90.4658.png,22.98,8.9,54.88,8.58,1.24,3.43,0.01,0.0
23.9193_90.0894.png,19.91,49.51,8.05,1.28,16.33,4.29,0.65,0.0
23.8579_90.1807.png,15.45,80.98,0.33,0.0,3.21,0.03,0.0,0.0
23.7727_90.0982.png,31.32,68.15,0.08,0.0,0.43,0.0,0.02,0.0
24.0491_90.1983.png,57.23,38.19,2.41,0.69,0.51,0.03,0.95,0.0
23.9727_90.1895.png,50.18,47.58,2.18,0.0,0.0,0.0,0.06,0.0
23.9079_90.3394.png,0.8,61.83,0.0,33.16,1.73,0.0,2.48,0.0
23.7727_90.3394.png,9.1,17.12,25.64,25.23,13.9,8.82,0.19,0.0
24.2079_90.1895.png,91.56,8.12,0.13,0.0,0.18,0.0,0.0,0.0
24.2079_90.4658.png,50.96,46.93,1.33,0.0,0.75,0.03,0.0,0.0
23.6727_90.3394.png,38.3,53.24,7.59,0.0,0.86,0.01,0.0,0.0
23.8991_90.1070.png,50.14,45.31,0.85,0.13,3.24,0.3,0.02,0.0
23.7315_90.2306.png,36.05,63.28,0.27,0.01,0.4,0.0,0.0,0.0
23.7579_90.3894.png,7.78,0.19,91.1,0.02,0.06,0.84,0.0,0.0
23.7491_90.4570.png,36.18,26.94,28.09,1.02,5.94,1.78,0.06,0.0
24.0693_90.4482.png,74.17,25.6,0.03,0.0,0.18,0.01,0.0,0.0
24.2079_90.4070.png,79.47,15.8,4.32,0.0,0.41,0.0,0.0,0.0
24.0227_90.4658.png,75.28,24.6,0.12,0.0,0.0,0.0,0.0,0.0
24.1193_90.2894.png,60.75,26.36,0.18,7.85,1.23,1.67,1.96,0.0
24.1227_90.1693.png,50.45,25.81,9.44,3.45,2.8,5.87,2.18,0.0
24.0693_90.2982.png,57.54,32.3,2.09,3.49,0.88,1.96,1.74,0.0
23.8903_90.4158.png,13.25,5.32,75.88,3.9,1.37,0.25,0.03,0.0
23.9491_90.4394.png,55.64,41.35,1.82,0.15,0.25,0.3,0.47,0.02
23.9491_90.1693.png,55.12,43.12,0.66,0.07,0.17,0.08,0.78,0.0
23.9903_89.8982.png,19.92,79.62,0.32,0.03,0.01,0.0,0.11,0.0
24.1227_90.3982.png,76.26,13.19,10.49,0.0,0.02,0.03,0.0,0.0
23.8991_89.9483.png,40.53,58.81,0.36,0.0,0.24,0.02,0.04,0.0
23.9579_90.4306.png,54.9,43.51,1.38,0.06,0.14,0.0,0.0,0.0
24.1403_90.3159.png,70.64,20.89,0.37,4.13,0.28,1.9,1.78,0.0
23.7193_90.4192.png,15.66,0.26,82.44,0.14,0.31,1.18,0.0,0.0
23.6693_90.0394.png,27.94,70.9,0.53,0.04,0.18,0.02,0.39,0.0
23.9991_90.3570.png,31.83,61.31,4.87,0.36,0.35,0.35,0.93,0.0
23.7579_90.1693.png,54.19,43.92,1.89,0.0,0.0,0.0,0.0,0.0
23.8315_90.3394.png,11.61,49.33,4.91,15.4,4.19,4.88,9.67,0.0
23.8491_89.9806.png,51.29,37.98,0.25,7.53,2.6,0.06,0.3,0.0
24.0693_90.0982.png,22.65,76.38,0.53,0.21,0.0,0.2,0.02,0.0
23.7693_89.9483.png,33.87,65.98,0.04,0.0,0.11,0.01,0.0,0.0
24.0693_90.1983.png,29.21,69.39,0.75,0.08,0.18,0.31,0.09,0.0
24.1403_89.9692.png,37.92,61.67,0.41,0.0,0.0,0.0,0.0,0.0
23.6903_90.3982.png,20.14,6.42,68.34,0.02,4.34,0.74,0.0,0.0
23.8815_90.0659.png,56.0,42.27,1.55,0.01,0.16,0.02,0.0,0.0
23.8991_90.4570.png,12.0,81.53,0.11,3.16,1.01,1.58,0.6,0.0
23.8193_90.2192.png,25.92,73.85,0.13,0.0,0.01,0.0,0.1,0.0
24.1315_89.9571.png,53.39,44.62,0.67,1.3,0.01,0.0,0.01,0.0
23.7903_90.1983.png,14.92,84.63,0.31,0.0,0.14,0.0,0.0,0.0
23.6991_90.3482.png,20.53,37.31,13.27,0.16,19.64,9.09,0.0,0.0
24.1903_90.4658.png,69.66,23.9,4.84,0.0,0.7,0.91,0.0,0.0
23.7193_90.3159.png,29.73,59.06,3.12,0.0,6.92,1.12,0.05,0.0
24.0079_90.0894.png,45.93,53.03,0.06,0.0,0.81,0.0,0.17,0.0
23.8903_90.1895.png,32.78,65.44,1.04,0.0,0.64,0.1,0.0,0.0
23.6693_90.3159.png,39.34,55.8,1.18,0.0,3.68,0.0,0.01,0.0
23.6991_90.0806.png,39.91,59.38,0.54,0.07,0.1,0.0,0.0,0.0
24.1491_90.1070.png,14.36,83.73,0.36,0.0,0.01,0.0,1.54,0.0
23.6903_90.4692.png,22.28,8.97,54.6,8.44,1.97,3.74,0.01,0.0
